MHRIL,Mahindra Holidays & Resorts India Limited,-,EQ,10,Bonus 1:2,08-Sep-2021,09-Sep-2021,-,-,-,-
MAHLIFE,Mahindra Lifespace Developers Limited,-,EQ,10,Bonus 2:1,14-Sep-2021,15-Sep-2021,-,-,-,-
KANPRPLA,Kanpur Plastipack Limited,-,EQ,10,Bonus 1:2,15-Sep-2021,16-Sep-2021,-,-,-,-
APLAPOLLO,APL Apollo Tubes Limited,-,EQ,2,Bonus 1:1,16-Sep-2021,18-Sep-2021,-,-,-,-
TPLPLASTEH,TPL Plastech Limited,-,EQ,2,Bonus 1:1,16-Sep-2021,18-Sep-2021,-,-,-,-
LIBAS,Libas Consumer Products Limited,-,EQ,10,Bonus 1:5,21-Sep-2021,22-Sep-2021,-,-,-,-
TIRUPATIFL,Tirupati Forge Limited,-,EQ,2,Bonus 3:4,07-Oct-2021,09-Oct-2021,-,-,-,-
SRF,SRF Limited,-,EQ,10,Bonus 4:1,13-Oct-2021,14-Oct-2021,-,-,-,-
GPIL,Godawari Power And Ispat limited,-,EQ,5,Bonus 1:1,26-Oct-2021,27-Oct-2021,-,-,-,-
MANINFRA,Man Infraconstruction Limited,-,EQ,2,Bonus 1:2,17-Nov-2021,19-Nov-2021,-,-,-,-
APOLLOPIPE,Apollo Pipes Limited,-,EQ,10,Bonus 2:1,02-Dec-2021,04-Dec-2021,-,-,-,-
IEX,Indian Energy Exchange Limited,-,EQ,1,Bonus 2:1,03-Dec-2021,06-Dec-2021,-,-,-,-
KKCL,Kewal Kiran Clothing Limited,-,EQ,10,Bonus 4:1,16-Dec-2021,17-Dec-2021,-,-,-,-
IMFA,Indian Metals & Ferro Alloys Limited,-,EQ,10,Bonus 1:1,07-Jan-2022,10-Jan-2022,-,-,-,-
ONEPOINT,One Point One Solutions Limited,-,EQ,2,Bonus 1:2,18-Jan-2022,19-Jan-2022,-,-,-,-
GODHA,Godha Cabcon & Insulation Limited,-,EQ,1,Bonus 1:1,20-Jan-2022,21-Jan-2022,-,-,-,-
HGS,Hinduja Global Solutions Limited,-,EQ,10,Bonus 1:1,22-Feb-2022,23-Feb-2022,-,-,-,-
SBC,SBC Exports Limited,-,EQ,1,Bonus 1:1,22-Feb-2022,23-Feb-2022,-,-,-,-
EASEMYTRIP,Easy Trip Planners Limited,-,EQ,1,Bonus 1:1,28-Feb-2022,02-Mar-2022,-,-,-,-
VISHAL,Vishal Fabrics Limited,-,EQ,5,Bonus 2:1,10-Mar-2022,11-Mar-2022,-,-,-,-
INFIBEAM,Infibeam Avenues Limited,-,EQ,1,Bonus 1:1,14-Mar-2022,15-Mar-2022,-,-,-,-
BCG,Brightcom Group Limited,-,EQ,2,Bonus 2:3,15-Mar-2022,16-Mar-2022,-,-,-,-
BSE,BSE Limited,-,EQ,2,Bonus 2:1,21-Mar-2022,22-Mar-2022,-,-,-,-
NDL,Nandan Denim Limited,-,EQ,10,Bonus 2:1,24-Mar-2022,25-Mar-2022,-,-,-,-
SUULD,Suumaya Industries Limited,-,EQ,10,Bonus 1:1,30-Mar-2022,01-Apr-2022,-,-,-,-
DUCON,Ducon Infratechnologies Limited,-,EQ,1,Bonus 1:10,18-Apr-2022,19-Apr-2022,-,-,-,-
BLS,BLS International Services Limited,-,EQ,1,Bonus 1:1,13-May-2022,17-May-2022,-,-,-,-
VBL,Varun Beverages Limited,-,EQ,10,Bonus 1:2,06-Jun-2022,07-Jun-2022,-,-,-,-
AUBANK,AU Small Finance Bank Limited,-,EQ,10,Bonus 1:1,09-Jun-2022,10-Jun-2022,-,-,-,-
AJANTPHARM,Ajanta Pharma Limited,-,EQ,2,Bonus- 1:2,22-Jun-2022,23-Jun-2022,-,-,-,-
NAZARA,Nazara Technologies Limited,-,EQ,4,Bonus 1:1,24-Jun-2022,27-Jun-2022,-,-,-,-
RATNAMANI,Ratnamani Metals & Tubes Limited,-,EQ,2,Bonus 1:2,30-Jun-2022,01-Jul-2022,-,-,-,-
IOC,Indian Oil Corporation Limited,-,EQ,10,Bonus 1:2,30-Jun-2022,01-Jul-2022,-,-,-,-
XPROINDIA,Xpro India Limited,-,EQ,10,Bonus 1:2,01-Jul-2022,04-Jul-2022,-,-,-,-
TORNTPHARM,Torrent Pharmaceuticals Limited,-,EQ,5,Bonus 1:1,08-Jul-2022,11-Jul-2022,-,-,-,-
GMMPFAUDLR,GMM Pfaudler Limited,-,EQ,2,Bonus 2:1,11-Jul-2022,12-Jul-2022,-,-,-,-
SONAMCLOCK,Sonam Clock Limited,-,EQ,10,Bonus 1:1,14-Jul-2022,16-Jul-2022,-,-,-,-
HARDWYN,Hardwyn India Limited,-,EQ,10,Bonus 1:2,25-Jul-2022,26-Jul-2022,-,-,-,-
RECLTD,REC Limited,-,EQ,10,Bonus 1:3,17-Aug-2022,18-Aug-2022,-,-,-,-
GAIL,GAIL (India) Limited,-,EQ,10,Bonus 1:2,06-Sep-2022,07-Sep-2022,-,-,-,-
DANGEE,Dangee Dums Limited,-,EQ,1,Bonus 1:2,06-Sep-2022,07-Sep-2022,-,-,-,-
SONATSOFTW,Sonata Software Limited,-,EQ,1,Bonus 1:3,08-Sep-2022,10-Sep-2022,-,-,-,-
BAJAJFINSV,Bajaj Finserv Limited,-,EQ,1,Bonus 1:1,13-Sep-2022,14-Sep-2022,-,-,-,-
RAJMET,Rajnandini Metal Limited,-,EQ,1,Bonus 1:2,15-Sep-2022,16-Sep-2022,-,-,-,-
BEL,Bharat Electronics Limited,-,EQ,1,Bonus 2:1,15-Sep-2022,16-Sep-2022,-,-,-,-
ECLERX,eClerx Services Limited,-,EQ,10,Bonus 1:2,21-Sep-2022,22-Sep-2022,-,-,-,-
CHOICEIN,Choice International Limited,-,EQ,10,Bonus 1:1,22-Sep-2022,23-Sep-2022,-,-,-,-
RUBYMILLS,The Ruby Mills Limited,-,EQ,5,Bonus 1:1,23-Sep-2022,26-Sep-2022,-,-,-,-
BHARATGEAR,Bharat Gears Limited,-,EQ,10,Bonus 1:2,27-Sep-2022,28-Sep-2022,-,-,-,-
EXCEL,Excel Realty N Infra Limited,-,EQ,1,Bonus 1:2,28-Sep-2022,28-Sep-2022,-,-,-,-
RAMRAT,Ram Ratna Wires Limited,-,EQ,5,Bonus 1:1,28-Sep-2022,29-Sep-2022,-,-,-,-
INSECTICID,Insecticides (India) Limited,-,EQ,10,Bonus 1:2,30-Sep-2022,03-Oct-2022,-,-,-,-
MOTHERSON,Samvardhana Motherson International Limited,-,EQ,1,Bonus 1:2,03-Oct-2022,05-Oct-2022,-,-,-,-
AHLEAST,Asian Hotels (East) Limited,-,EQ,10,Bonus 1:2,06-Oct-2022,07-Oct-2022,-,-,-,-
RUCHIRA,Ruchira Papers Limited,-,EQ,10,Bonus 1:10,10-Oct-2022,11-Oct-2022,-,-,-,-
SBCL,Shivalik Bimetal Controls Limited,-,EQ,2,Bonus 1:2,12-Oct-2022,13-Oct-2022,-,-,-,-
MBAPL,Madhya Bharat Agro Products Limited,-,EQ,10,Bonus 1:1,18-Oct-2022,19-Oct-2022,-,-,-,-
DIL,Debock Industries Limited,-,EQ,10,Bonus 1:1,27-Oct-2022,27-Oct-2022,-,-,-,-
SIKKO,Sikko Industries Limited,-,EQ,10,Bonus 1:2,28-Oct-2022,28-Oct-2022,-,-,-,-
NYKAA,FSN E-Commerce Ventures Limited,-,EQ,1,Bonus 5:1,10-Nov-2022,11-Nov-2022,-,-,-,-
GPTINFRA,GPT Infraprojects Limited,-,EQ,10,Bonus 1:1,11-Nov-2022,12-Nov-2022,-,-,-,-
MSUMI,Motherson Sumi Wiring India Limited,-,EQ,1,Bonus 2:5,16-Nov-2022,17-Nov-2022,-,-,-,-
EASEMYTRIP,Easy Trip Planners Limited,-,EQ,1,Bonus 3:1,21-Nov-2022,22-Nov-2022,-,-,-,-
MAHSEAMLES,Maharashtra Seamless Limited,-,EQ,5,Bonus 1:1,25-Nov-2022,28-Nov-2022,-,-,-,-
BLS,BLS International Services Limited,-,EQ,1,Bonus 1:1,08-Dec-2022,10-Dec-2022,-,-,-,-
CLEDUCATE,CL Educate Limited,-,EQ,5,Bonus 1:1,16-Dec-2022,16-Dec-2022,-,-,-,-
SFL,Sheela Foam Limited,-,EQ,5,Bonus 1:1,21-Dec-2022,22-Dec-2022,-,-,-,-
ZIMLAB,Zim Laboratories Limited,-,EQ,10,Bonus 2:1,22-Dec-2022,22-Dec-2022,-,-,-,-
PRECWIRE,Precision Wires India Limited,-,EQ,1,Bonus 1:2,22-Dec-2022,22-Dec-2022,-,-,-,-
SECURCRED,SecUR Credentials Limited,-,EQ,10,Bonus 3:1,04-Jan-2023,04-Jan-2023,-,-,-,-
RAMASTEEL,Rama Steel Tubes Limited,-,EQ,1,Bonus 4:1,06-Jan-2023,06-Jan-2023,-,-,-,-
KPIGREEN,KPI Green Energy Limited,-,EQ,10,Bonus 1:1,18-Jan-2023,18-Jan-2023,-,-,-,-
 Corporate Actions - Equities









PATINTLOG,Patel Integrated Logistics Limited,-,EQ,10,Rights 27:47,17-Feb-2021,18-Feb-2021,-,-,-,-
ARVINDFASN,Arvind Fashions Limited,-,EQ,4,Rights 3:20 @ Premium Rs 131/-,23-Feb-2021,24-Feb-2021,-,-,-,-
INDIGRID,India Grid Trust,-,IV,100,Rights 1:5@ Premium Rs 10/-,26-Mar-2021,30-Mar-2021,-,-,-,-
KDDL,KDDL Limited,-,EQ,10,Rights 7:75 @ Premium Rs 220/-,30-Mar-2021,31-Mar-2021,-,-,-,-
SUNDARMHLD,Sundaram Finance Holdings Limited,-,EQ,5,Rights 23:49 @ Premium Rs 45/-,26-Apr-2021,27-Apr-2021,-,-,-,-
VIKASLIFE,Vikas Lifecare Limited,-,EQ,1,Rights 2:5 @ Premium Re 0.85/-,20-May-2021,21-May-2021,-,-,-,-
VIKASECO,Vikas EcoTech Limited,-,EQ,1,Rights 13:10 @ Premium Rs 0.35/-,09-Jun-2021,10-Jun-2021,-,-,-,-
MEGASOFT,Megasoft Limited,-,EQ,10,Rights 2:3,12-Jul-2021,13-Jul-2021,-,-,-,-
PRAXIS,Praxis Home Retail Limited,-,EQ,5,Rights 11:8 @ Premium Rs 6.35/-,07-Sep-2021,08-Sep-2021,-,-,-,-
BASML,Bannari Amman Spinning Mills Limited,-,EQ,5,Rights 21:20@ Premium Rs 25/-,08-Sep-2021,09-Sep-2021,-,-,-,-
ASIANTILES,Asian Granito India Limited,-,EQ,10,Rights 19:29 @ Premium Rs 90/-,08-Sep-2021,09-Sep-2021,-,-,-,-
KESORAMIND,Kesoram Industries Limited,-,EQ,10,Rights 133:274 @ Premium Rs 40/-,16-Sep-2021,17-Sep-2021,-,-,-,-
RPPINFRA,R.P.P. Infra Projects Limited,-,EQ,10,Rights 3:5 @ Premium Rs 20/-,17-Sep-2021,20-Sep-2021,-,-,-,-
BHARTIARTL,Bharti Airtel Limited,-,EQ,5,Rights 1:14 @ Premium Rs 530/-,27-Sep-2021,28-Sep-2021,-,-,-,-
TEXRAIL,Texmaco Rail & Engineering Limited,-,EQ,1,Rights 2:7 @ Premium Rs 22/-,21-Oct-2021,22-Oct-2021,-,-,-,-
NXTDIGITAL,NXTDIGITAL LIMITED,-,EQ,10,Rights 2:5 @ Premium Rs 290/-,22-Oct-2021,25-Oct-2021,-,-,-,-
BHARATGEAR,Bharat Gears Limited,-,EQ,10,Rights 1:10 @ Premium Rs 95/-,28-Oct-2021,29-Oct-2021,-,-,-,-
PATINTLOG,Patel Integrated Logistics Limited,-,EQ,10,Rights 613:399,28-Oct-2021,29-Oct-2021,-,-,-,-
VIKASLIFE,Vikas Lifecare Limited,-,EQ,1,Rights 4:21 @ Premium Rs 1.80/-,29-Oct-2021,01-Nov-2021,-,-,-,-
INDHOTEL,The Indian Hotels Company Limited,-,EQ,1,Rights 1:9 @ Premium Rs 149/-,11-Nov-2021,13-Nov-2021,-,-,-,-
VIKASECO,Vikas EcoTech Limited,-,EQ,1,Rights 12:25@ Premium Rs 0.60/-,24-Nov-2021,25-Nov-2021,-,-,-,-
SHIVAMAUTO,Shivam Autotech Limited,-,EQ,2,Rights 2:9 @ Premium Rs 16/-,09-Dec-2021,10-Dec-2021,-,-,-,-
BEARDSELL,Beardsell Limited,-,EQ,2,Rights 1:3 @ Premium Rs 8/-,16-Dec-2021,17-Dec-2021,-,-,-,-
MAXIND,Max India Limited,-,EQ,10,Capital Reduction Pursuant To Nclt Order,26-Jul-2022,27-Jul-2022,-,-,-,-
 Corporate Actions - Equities















ECEIND,ECE Industries Limited,-,EQ,10,Rights 1:1 @ Premium Rs.90/-,26-May-2010,28-May-2010,-,-,-,-
REIAGROLTD,Rei Agro Limited,-,EQ,1,Rights 2:1 @ Premium Rs.18.50,07-Jun-2010,08-Jun-2010,-,-,-,-
SUZLON,Suzlon Energy Limited,-,EQ,2,Rights 2:15 @ Premium Rs.61/-,09-Jun-2010,10-Jun-2010,-,-,-,-
SADBHAV,Sadbhav Engineering Limited,-,EQ,1,Rights Eq 1:20 @ Premium Rs.715 Per Share And 3 Warrants : 1 Eq,16-Jun-2010,17-Jun-2010,-,-,-,-
TRENT,Trent Limited,-,EQ,1,4 Ccps (2 Series A Ccps And 2 Series B Ccps) Issued @ Premium Of Rs 540 Per Ccps For 9 Eq Shares,08-Jul-2010,10-Jul-2010,-,-,-,-
GULFOILCOR,Gulf Oil Corporation Limited,-,EQ,2,Dividend Rs.1.80 Per Share And Rights 1:3 @ Premium Rs.30/- Per Share,27-Jul-2010,-,29-Jul-2010,29-Jul-2010,-,-
ROHITFERRO,Rohit Ferro-Tech Limited,-,EQ,10,Rights 2:5 @ Premium Rs.50/- Per Share,18-Aug-2010,20-Aug-2010,-,-,-,-
MYSOREBANK,State Bank of Mysore,-,EQ,10,Rights 3:10 @ Premium Rs.530/- Per Share,02-Sep-2010,04-Sep-2010,-,-,-,-
MURUDCERA,Murudeshwar Ceramics Limited,-,EQ,10,Rights 1:1 @ Premium Rs.10/- Per Share,19-Oct-2010,20-Oct-2010,-,-,-,-
JYOTISTRUC,Jyoti Structures Limited,-,EQ,2,Rights Issue - 1 Ncd (Issue Price Rs.120/- Per Ncd) With 2 Detachable Warrants (Exercise Price Rs.120/- Per Warrant) For Every 8 Equity Shares,13-Jan-2011,15-Jan-2011,-,-,-,-
KARURVYSYA,Karur Vysya Bank Limited,-,EQ,2,Rights 2:5 @ Premium Rs.140/- Per Share,17-Feb-2011,18-Feb-2011,-,-,-,-
EIHOTEL,EIH Limited,-,EQ,2,Rights 5:11 @ Premium Rs.64/- Per Share,21-Feb-2011,22-Feb-2011,-,-,-,-
KTKBANK,The Karnataka Bank Limited,-,EQ,10,Rights 2:5 @ Premium Rs 75 Per Share,25-Feb-2011,28-Feb-2011,-,-,-,-
ARROWTEX,Arrow Textiles Limited,-,EQ,10,Rights 2:5 @ Premium Re 1 Per Share,03-Mar-2011,04-Mar-2011,-,-,-,-
TULSYAN,Tulsyan Nec Limited,-,EQ,10,Rights At 2:1 At A Premium Of Rs.39.50 Per Share,10-Mar-2011,12-Mar-2011,-,-,-,-
SBBJ,State Bank of Bikaner and Jaipur,-,EQ,10,Rights 2:5 @ Premium Of Rs 380 Per Share,16-Mar-2011,17-Mar-2011,-,-,-,-
CENTRALBK,Central Bank of India,-,EQ,10,Rights Issue - 3:5 @ Premium Rs.93/-,17-Mar-2011,18-Mar-2011,-,-,-,-
ASAL,Automotive Stampings and Assemblies Limited,-,EQ,10,Rights 5:9 @ Premium Rs. 42 Per Share,09-Jun-2011,10-Jun-2011,-,-,-,-
ELFORGE,EL Forge Limited,-,EQ,10,Issues Price Per Equity Share Is At Par And Ratio Of The Rights Is 3:2 (Three Equity Shares For Every Two Shares Held),29-Jun-2011,30-Jun-2011,-,-,-,-
JKPAPER,JK Paper Limited,-,EQ,10,Rights 3:4 @ Premium Rs.32/- Per Share,26-Jul-2011,27-Jul-2011,-,-,-,-
BAJAJHIND,Bajaj Hindusthan Sugar Limited,-,EQ,1,Rights 2:1 @ Premium Rs.35/- Per Share,21-Sep-2011,22-Sep-2011,-,-,-,-
FAME,Fame India Limited,-,EQ,10,Rights 58:100 @ Premium Rs.34/- Per Share,24-Jan-2012,25-Jan-2012,-,-,-,-
GAYAPROJ,Gayatri Projects Limited,-,EQ,2,Rights 1:1 @ Premium Rs.110 Per Share,22-Feb-2012,23-Feb-2012,-,-,-,-
LGBFORGE,LGB Forge Limited,-,EQ,1,Rights 1:2 @ Premium Rs.1.75 Per Share,20-Mar-2012,21-Mar-2012,-,-,-,-
NEULANDLAB,Neuland Laboratories Limited,-,EQ,10,Rights 5:12 @ Premium Rs.35/- Per Share,21-Mar-2012,23-Mar-2012,-,-,-,-
SPARC,Sun Pharma Advanced Research Company Limited,-,EQ,1,Rights 1: 7@ Premium Rs 66 Per Share,23-Aug-2012,-,25-Aug-2012,27-Aug-2012,-,-
UTTAMSUGAR,Uttam Sugar Mills Limited,-,EQ,10,Rights 12:25 @ Premium Rs.12/- Per Share,05-Sep-2012,-,07-Sep-2012,07-Sep-2012,-,-
BAJAJFINSV,Bajaj Finserv Limited,-,EQ,1,Rights 1:10 @ Premium Rs.645/- Per Share,06-Sep-2012,08-Sep-2012,-,-,-,-
EIHAHOTELS,EIH Associated Hotels Limited,-,EQ,10,Rights 5:9 @ Premium Rs.90/- Per Share,11-Sep-2012,12-Sep-2012,-,-,-,-
NETWORK18,Network18 Media & Investments Limited,-,EQ,5,Rights 307:50 @ Premium Rs.25/- Per Share,11-Sep-2012,12-Sep-2012,-,-,-,-
TV18BRDCST,TV18 Broadcast Limited,-,EQ,2,Rights 41:11 @ Premium Rs.18/- Per Share,14-Sep-2012,17-Sep-2012,-,-,-,-
CUB,City Union Bank Limited,-,EQ,1,Rights 1:4 @ Premium Rs.19/- Per Share,22-Nov-2012,23-Nov-2012,-,-,-,-
BAJFINANCE,Bajaj Finance Limited,-,EQ,2,Rights 3:19 @ Premium Rs 1090 Per Share,23-Jan-2013,25-Jan-2013,-,-,-,-
ALOKTEXT,Alok Industries Limited,-,EQ,10,Rights - 2:3@ Par Rs 10 Per Share,15-Feb-2013,19-Feb-2013,-,-,-,-
JCHAC,Johnson Controls - Hitachi Air Conditioning India Limited,-,EQ,10,Rights 1:5 @ Premium Rs.120 Per Share,05-Mar-2013,06-Mar-2013,-,-,-,-
KESORAMIND,Kesoram Industries Limited,-,EQ,10,Rights 7:5@Premium Rs.55 Per Share/Annual General Meeting / Dividend Re.1/- Per Equity Share (Purpose Revised),15-May-2013,16-May-2013,-,-,-,-
RELMEDIA,Reliance MediaWorks Limited,-,EQ,5,Rights 13:4 @ Premium Rs.35 Per Share,23-Jul-2013,24-Jul-2013,-,-,-,-
ASAHIINDIA,Asahi India Glass Limited,-,EQ,1,Rights 13:25 @ Premium Rs 29/- Per Share,26-Jul-2013,-,30-Jul-2013,30-Jul-2013,-,-
KOKUYOCMLN,Kokuyo Camlin Limited,-,EQ,1,Rights 14:29 @ Premium Rs.32/- Per Share,01-Aug-2013,02-Aug-2013,-,-,-,-
GODREJPROP,Godrej Properties Limited,-,EQ,5,Rights 8:29 @ Premium Rs.315/- Per Equity Share,19-Aug-2013,20-Aug-2013,-,-,-,-
UNIENTER,Uniphos Enterprises Limited,-,EQ,2,Rights 173:100 @ Premium Rs.15/- Per Share,18-Sep-2013,19-Sep-2013,-,-,-,-
COROENGG,Coromandel Engineering Company Limited,-,EQ,10,Rights 91:10 @ Premium Rs.10/- Per Share,13-Jan-2014,15-Jan-2014,-,-,-,-
MUKANDLTD,Mukand Limited,-,EQ,10,Rights 1:1 @ Premium Rs.11/- Per Equity Share,10-Feb-2014,11-Feb-2014,-,-,-,-
WHEELS,Wheels India Limited,-,EQ,10,Rights 51:20 @ Premium Rs.390/- Per Equity Share,13-Feb-2014,14-Feb-2014,-,-,-,-
EASUNREYRL,Easun Reyrolle Limited,-,EQ,2,Rights 12:25 @ Premium Rs.57/- Per Equity Share,13-Mar-2014,17-Mar-2014,-,-,-,-
IL&FSTRANS,IL&FS Transportation Networks Limited,-,EQ,10,Rights 27:100 @ Premium Rs.90/- Per Equity Share,13-Mar-2014,14-Mar-2014,-,-,-,-
TATAPOWER,Tata Power Company Limited,-,EQ,1,Rights 7:50 @ Premium Rs.59/- Per Equity Share,19-Mar-2014,20-Mar-2014,-,-,-,-
RAMCOSYS,Ramco Systems Limited,-,EQ,10,Rights 1:2 @ Premium Rs.145/- Per Equity Share,22-Apr-2014,23-Apr-2014,-,-,-,-
INDHOTEL,The Indian Hotels Company Limited,-,EQ,1,9 Ccds For Every 40 Equity Shares,18-Jul-2014,21-Jul-2014,-,-,-,-
LAKSHVILAS,Lakshmi Vilas Bank Limited,-,EQ,10,Dividend Re1/- Per Share + Rights Issue 5:6,25-Jul-2014,28-Jul-2014,-,-,-,-
NEULANDLAB,Neuland Laboratories Limited,-,EQ,10,Rights Issue 4 : 25 @ Premium Rs 194/- Per Equity Share,13-Aug-2014,14-Aug-2014,-,-,-,-
NCC,NCC Limited,-,EQ,2,Rights 7 : 6 @ Premium Rs 18/- Per Share,18-Sep-2014,19-Sep-2014,-,-,-,-
MIRCELECTR,MIRC Electronics Limited,-,EQ,1,Rights 5:13 @Premium Rs.5,18-Sep-2014,-,22-Sep-2014,22-Sep-2014,-,-
FELDVR,Future Enterprises Limited,-,EQ,2,Rights 5:8 @ Premium Rs 48.25/- Per Equity Share,18-Nov-2014,19-Nov-2014,-,-,-,-
FEL,Future Enterprises Limited,-,EQ,2,Rights 5:8 @ Premium Rs.101/- Per Equity Share,18-Nov-2014,19-Nov-2014,-,-,-,-
CANFINHOME,Can Fin Homes Limited,-,EQ,2,Rights 3:10 @ Premium Rs 440/- Per Share,23-Jan-2015,27-Jan-2015,-,-,-,-
SBT,State Bank of Travancore,-,EQ,10,Rights 1:5 @ Premium Rs 390/- Per Share,03-Mar-2015,04-Mar-2015,-,-,-,-
GMRINFRA,GMR Airports Infrastructure Limited,-,EQ,1,Rights 3:14 @ Premium Rs 14/- Per Share,11-Mar-2015,12-Mar-2015,-,-,-,-
ZEEMEDIA,Zee Media Corporation Limited,-,EQ,1,Rights 3:10 @ Premium Rs 17/- Per Share,16-Mar-2015,17-Mar-2015,-,-,-,-
TATAMOTORS,Tata Motors Limited,-,EQ,2,Rights 6:109 @ Premium Rs. 448/- Per Share,06-Apr-2015,-,08-Apr-2015,08-Apr-2015,-,-
TATAMTRDVR,Tata Motors Limited,-,EQ,2,Rights 6:109 @ Premium Rs.269/- Per Share,06-Apr-2015,-,08-Apr-2015,08-Apr-2015,-,-
VASCONEQ,Vascon Engineers Limited,-,EQ,10,Rights 14:19 @ Premium Rs 5/- Per Share,23-Jun-2015,24-Jun-2015,-,-,-,-
UNIVCABLES,Universal Cables Limited,-,EQ,10,Rights 1:2 @ Premium Rs.41/- Per Share,16-Sep-2015,18-Sep-2015,-,-,-,-
IL&FSTRANS,IL&FS Transportation Networks Limited,-,EQ,10,Rights 1:3 @ Premium Rs.80/- Per Share,07-Oct-2015,08-Oct-2015,-,-,-,-
ASHIMASYN,Ashima Limited,-,EQ,10,Rights : 24:10 At Par,30-Oct-2015,02-Nov-2015,-,-,-,-
JMCPROJECT,JMC Projects (India) Limited,-,EQ,2,Rights 2:7,11-Jan-2016,12-Jan-2016,-,-,-,-
SPARC,Sun Pharma Advanced Research Company Limited,-,EQ,1,Rights 5: 116 At Premium Rs 244/- Per Share,16-Mar-2016,17-Mar-2016,-,-,-,-
SINTEX,Sintex Industries Limited,-,EQ,1,Dividend - Re 0.70/- Per Share/ Right 26:151,08-Aug-2016,09-Aug-2016,-,-,-,-
CREST,Crest Ventures Limited,-,EQ,10,Rights 1:2@Prem Rs 40,15-Sep-2016,16-Sep-2016,-,-,-,-
CNOVAPETRO,CIL Nova Petrochemicals Limited,-,EQ,10,Rights 1:1 @ Premium Rs 4.50 Per Share,24-Oct-2016,25-Oct-2016,-,-,-,-
KTKBANK,The Karnataka Bank Limited,-,EQ,10,Rights 1:2 @ Premium Rs 60/- Per Share,24-Oct-2016,25-Oct-2016,-,-,-,-
ORIENTPPR,Orient Paper & Industries Limited,-,EQ,1,Rights 1:28 @ Prem Rs 67/- Per Share,18-Nov-2016,21-Nov-2016,-,-,-,-
SOUTHBANK,The South Indian Bank Limited,-,EQ,1,Rights 1:3 @ Premium Rs 13/- Per Share,16-Feb-2017,17-Feb-2017,-,-,-,-
CANBK,Canara Bank,-,EQ,10,Rights 1:10 @ Prem Rs 197/- Per Share,17-Feb-2017,20-Feb-2017,-,-,-,-
KINGFA,Kingfa Science & Technology (India) Limited,-,EQ,10,Rights 18:91 @ Prem Rs 740,09-Mar-2017,10-Mar-2017,-,-,-,-
MAHLIFE,Mahindra Lifespace Developers Limited,-,EQ,10,Rights 1:4 @ Premium Rs 282/-,30-Mar-2017,31-Mar-2017,-,-,-,-
VSSL,Vardhman Special Steels Limited,-,EQ,10,Rights 2:3 @ Premium Rs 40/-,07-Apr-2017,10-Apr-2017,-,-,-,-
INTELLECT,Intellect Design Arena Limited,-,EQ,5,Rights 5:22 @ Premium Rs 81/-,17-Jul-2017,18-Jul-2017,-,-,-,-
INDHOTEL,The Indian Hotels Company Limited,-,EQ,1,Rights 1:5 @ Premium Rs 74/-,04-Oct-2017,05-Oct-2017,-,-,-,-
KARURVYSYA,Karur Vysya Bank Limited,-,EQ,2,Rights 1:6 @ Premium Rs 74/-,12-Oct-2017,13-Oct-2017,-,-,-,-
HIRECT,Hind Rectifiers Limited,-,EQ,2,Rights 1:10 @ Premium Rs 78/-,17-Oct-2017,18-Oct-2017,-,-,-,-
HCL-INSYS,HCL Infosystems Limited,-,EQ,2,Rights 10:21 @ Premium Rs 45/-,31-Oct-2017,01-Nov-2017,-,-,-,-
VIPCLOTHNG,VIP Clothing Limited,-,EQ,2,Rights 1:4 @ Premium Rs 24/-,17-Nov-2017,20-Nov-2017,-,-,-,-
LAKSHVILAS,Lakshmi Vilas Bank Limited,-,EQ,10,Rights 1:3 @ Premium Rs 112/-,05-Dec-2017,06-Dec-2017,-,-,-,-
SUMEETINDS,Sumeet Industries Limited,-,EQ,10,Rights 3:7 @ Premium Rs 14/-,15-Dec-2017,18-Dec-2017,-,-,-,-
SHALPAINTS,Shalimar Paints Limited,-,EQ,2,Rights 6:32 @ Premium Rs 138/-,28-Dec-2017,29-Dec-2017,-,-,-,-
TATASTEEL,Tata Steel Limited,-,EQ,1,Rights - 4:25 Fully Paid Up Shares @ Premium Rs 500/- Per Share / 2:25 Partly Paid Up Shares @ Premium Rs 605/- Per Share,31-Jan-2018,01-Feb-2018,-,-,-,-
PEL,Piramal Enterprises Limited,-,EQ,2,Rights 1:23 @ Premium Rs 2378/-,31-Jan-2018,01-Feb-2018,-,-,-,-
DHANI,Dhani Services Limited,-,EQ,2,Rights 3:16 @ Premium Rs 238/-,09-Feb-2018,12-Feb-2018,-,-,-,-
HATSUN,Hatsun Agro Product Limited,-,EQ,1,Interim Dividend- Rs 3 Per Share / Rights 1:16 @ Premium Rs 554 Per Share,31-May-2018,01-Jun-2018,-,-,-,-
MAXVIL,Max Ventures and Industries Limited,-,EQ,10,Rights 67:66 @ Premium Rs 51/-,21-Jun-2018,22-Jun-2018,-,-,-,-
SHALPAINTS,Shalimar Paints Limited,-,EQ,2,Rights 3:2 @ Premium Rs 62.50/-,06-Nov-2018,09-Nov-2018,-,-,-,-
HCC,Hindustan Construction Company Limited,-,EQ,1,Rights 49:100 @ Premium Rs 9/-,20-Nov-2018,22-Nov-2018,-,-,-,-
LGBFORGE,LGB Forge Limited,-,EQ,1,Rights 588:1000@ Premium Rs 2/-,03-Jan-2019,04-Jan-2019,-,-,-,-
